jackpot,llm_promise,opponent_promise,run,llm_decision,decision_dummy,llm_promise_dummy,opponent_promise_dummy,small_jackpot,log_jackpot
30000,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,27,Split,1,0,0,0,10.308952
30000,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,28,Steal,0,0,0,0,10.308952
30000,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,29,Split,1,0,0,0,10.308952
30000,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,30,Split,1,0,0,0,10.308952
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,1,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,2,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,3,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,4,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,5,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,6,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,7,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,8,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,9,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,10,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,11,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,12,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,13,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,14,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,15,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,16,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,17,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,18,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,19,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,20,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,21,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,22,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,23,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,24,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,25,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,26,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,27,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,28,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,29,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made an explicit promise to split.,30,Split,1,1,1,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,1,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,2,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,3,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,4,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,5,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,6,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,7,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,8,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,9,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,10,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,11,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,12,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,13,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,14,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,15,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,16,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,17,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,18,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,19,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,20,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,21,Split.,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,22,Split.,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,23,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,24,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,25,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,26,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,27,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,28,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,29,Split,1,1,0,0,11.514424
100150,You made an explicit promise to split.,Your opponent made no explicit promise to split.,30,Split.,1,1,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,1,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,2,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,3,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,4,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,5,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,6,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,7,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,8,Steal,0,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,9,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,10,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,11,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,12,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,13,Split.,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,14,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,15,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,16,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,17,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,18,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,19,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,20,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,21,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,22,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,23,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,24,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,25,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,26,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,27,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,28,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,29,Steal.,0,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made an explicit promise to split.,30,Split,1,0,1,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,2,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,3,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,4,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,5,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,6,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,8,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,9,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,10,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,11,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,12,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,13,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,14,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,15,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,16,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,17,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,18,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,19,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,20,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,21,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,22,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,23,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,24,Steal,0,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,25,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,26,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,27,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,28,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,29,Split,1,0,0,0,11.514424
100150,You did not make an explicit promise to split.,Your opponent made no explicit promise to split.,30,Split,1,0,0,0,11.514424
